link|title_x|description_x|loaddate
http://arxiv.org/abs/1903.12552|On  the  Capacity  of  Private  Information  Retrieval  from  Coded,  Colluding,  and  Adversarial  Servers.  (arXiv:1903.12552v1  [cs.IT])|<p>In  this  work,  we  first  prove  the  capacity  of  coded,  linear  symmetric  privateinformation  retrieval  (SPIR)  in  the  presence  of  colluding,  adversarial,  andnonresponsive  servers,  giving  a  positive  closure  to  the  conjecture  stated  byTajeddine  et  al.  It  is  also  shown  that,  further  restricting  to  strongly-linearPIR  schemes  with  linear  interference  cancellation,  the  so-called  star  productscheme  proposed  by  Freij-Hollanti  et  al.  is  optimal.  This  observation  enablesto  prove  the  capacity  of  strongly-linear  (non-symmetric)  PIR  schemes  for  anynumber  of  files.  Further,  it  also  provides  a  positive  proof  in  this  practicalspecial  case  for  the  conjectures  stated  in  the  asymptotic  regime  byFreij-Hollanti  et  al.  and  Tajeddine  et  al.</p>|2019-04-01  22:52:19.489677
http://arxiv.org/abs/1903.12553|A  survey  of  blockchain  frameworks  and  applications.  (arXiv:1903.12553v1  [cs.CY])|<p>The  applications  of  the  blockchain  technology  are  still  being  discov-ered.When  a  new  potential  disruptive  technology  emerges,  there  is  a  tendency  to  tryto  solve  every  problem  with  that  technology.  However,  it  is  still  necessary  todetermine  what  approach  is  the  best  for  each  type  of  application.  To  find  howdistributed  ledgers  solve  existing  problems,  this  study  looks  for  blockchainframeworks  in  the  academic  world.  Identifying  the  existing  frameworks  candemonstrate  where  the  interest  in  the  technology  exists  and  where  it  can  bemiss-ing.  This  study  encountered  several  blockchain  frameworks  in  development.However,  there  are  few  references  to  operational  needs,  testing,  and  deploy  ofthe  technology.  With  the  widespread  use  of  the  technology,  either  integratingwith  pre-existing  solutions,  replacing  legacy  systems,  or  new  implementations,the  need  for  testing,  deploying,  exploration,  and  maintenance  is  expected  toin-tensify.</p>|2019-04-01  22:52:19.489707
http://arxiv.org/abs/1903.12554|Linked  Open  Data  Validity  --  A  Technical  Report  from  ISWS  2018.  (arXiv:1903.12554v1  [cs.DB])|<p>Linked  Open  Data  (LOD)  is  the  publicly  available  RDF  data  in  the  Web.  EachLOD  entity  is  identfied  by  a  URI  and  accessible  via  HTTP.  LOD  encodesglobalscale  knowledge  potentially  available  to  any  human  as  well  as  artificialintelligence  that  may  want  to  benefit  from  it  as  background  knowledge  forsupporting  their  tasks.  LOD  has  emerged  as  the  backbone  of  applications  indiverse  fields  such  as  Natural  Language  Processing,  Information  Retrieval,Computer  Vision,  Speech  Recognition,  and  many  more.  Nevertheless,  regardless  ofthe  specific  tasks  that  LOD-based  tools  aim  to  address,  the  reuse  of  suchknowledge  may  be  challenging  for  diverse  reasons,  e.g.  semantic  heterogeneity,provenance,  and  data  quality.  As  aptly  stated  by  Heath  et  al.  Linked  Data  mightbe  outdated,  imprecise,  or  simply  wrong":  there  arouses  a  necessity  toinvestigate  the  problem  of  linked  data  validity.  This  work  reports  acollaborative  effort  performed  by  nine  teams  of  students,  guided  by  an  equalnumber  of  senior  researchers,  attending  the  International  Semantic  Web  ResearchSchool  (ISWS  2018)  towards  addressing  such  investigation  from  differentperspectives  coupled  with  different  approaches  to  tackle  the  issue.</p>|2019-04-01  22:52:19.489740
http://arxiv.org/abs/1903.12556|Capacity  of  Quantum  Private  Information  Retrieval  with  Collusion  of  All  But  One  of  Servers.  (arXiv:1903.12556v1  [quant-ph])|<p>Quantum  private  information  retrieval  (QPIR)  is  the  problem  to  retrieve  oneof  $\mathsf{f}$  classical  files  by  downloading  quantum  systems  fromnon-communicating  $\mathsf{n}$  servers  each  of  which  contains  the  copy  of$\mathsf{f}$  files,  while  the  identity  of  the  retrieving  file  is  unknown  toeach  server.  As  an  extension,  we  consider  the  colluded  QPIR  that  the  identityof  the  retrieving  file  is  secret  even  if  any  $\mathsf{n}-1$  servers  collude,and  derive  the  QPIR  capacity  for  this  problem  which  is  defined  as  the  maximumrate  of  the  retrieving  file  size  over  the  download  size.  For  an  even  number$\mathsf{n}$  of  servers,  we  show  that  the  capacity  of  the  colluded  QPIR  is$2/\mathsf{n}$,  when  we  assume  that  there  are  preexisting  entanglements  amongthe  servers  and  require  that  no  information  of  the  non-retrieving  files  isretrieved.  We  construct  a  colluded  QPIR  protocol  of  rate$\lceil\mathsf{n}/2\rceil^{-1}$  and  prove  that  the  capacity  is  upper  bounded  by$2/\mathsf{n}$.  The  colluded  QPIR  capacity  is  strictly  higher  than  theclassical  counterpart.</p>|2019-04-01  22:52:19.489770
http://arxiv.org/abs/1903.12561|Second  Rethinking  of  Network  Pruning  in  the  Adversarial  Setting.  (arXiv:1903.12561v1  [cs.CV])|<p>It  is  well  known  that  deep  neural  networks  (DNNs)  are  vulnerable  toadversarial  attacks,  which  are  implemented  by  adding  crafted  perturbations  ontobenign  examples.  Min-max  robust  optimization  based  adversarial  training  canprovide  a  notion  of  security  against  adversarial  attacks.  However,  adversarialrobustness  requires  a  significantly  larger  capacity  of  the  network  than  thatfor  the  natural  training  with  only  benign  examples.  This  paper  proposes  aframework  of  concurrent  adversarial  training  and  weight  pruning  that  enablesmodel  compression  while  still  preserving  the  adversarial  robustness  andessentially  tackles  the  dilemma  of  adversarial  training.  Furthermore,  this  workstudies  two  hypotheses  about  weight  pruning  in  the  conventional  network  pruningsetting  and  finds  that  weight  pruning  is  essential  for  reducing  the  networkmodel  size  in  the  adversarial  setting,  i.e.,  training  a  small  model  fromscratch  even  with  inherited  initialization  from  the  large  model  cannot  achieveboth  adversarial  robustness  and  model  compression.</p>|2019-04-01  22:52:19.489801
http://arxiv.org/abs/1903.12564|Infinite  Brain  MR  Images:  PGGAN-based  Data  Augmentation  for  Tumor  Detection.  (arXiv:1903.12564v1  [cs.CV])|<p>Due  to  the  lack  of  available  annotated  medical  images,  accuratecomputer-assisted  diagnosis  requires  intensive  Data  Augmentation  (DA)techniques,  such  as  geometric/intensity  transformations  of  original  images;however,  those  transformed  images  intrinsically  have  a  similar  distribution  tothe  original  ones,  leading  to  limited  performance  improvement.  To  fill  the  datalack  in  the  real  image  distribution,  we  synthesize  brain  contrast-enhancedMagnetic  Resonance  (MR)  images---realistic  but  completely  different  from  theoriginal  ones---using  Generative  Adversarial  Networks  (GANs).  This  studyexploits  Progressive  Growing  of  GANs  (PGGANs),  a  multi-stage  generativetraining  method,  to  generate  original-sized  256  X  256  MR  images  forConvolutional  Neural  Network-based  brain  tumor  detection,  which  is  challengingvia  conventional  GANs;  difficulties  arise  due  to  unstable  GAN  training  withhigh  resolution  and  a  variety  of  tumors  in  size,  location,  shape,  and  contrast.Our  preliminary  results  show  that  this  novel  PGGAN-based  DA  method  can  achievepromising  performance  improvement,  when  combined  with  classical  DA,  in  tumordetection  and  also  in  other  medical  imaging  tasks.</p>|2019-04-01  22:52:19.489831
http://arxiv.org/abs/1903.12570|Sparse  graphs  are  near-bipartite.  (arXiv:1903.12570v1  [math.CO])|<p>A  multigraph  $G$  is  near-bipartite  if  $V(G)$  can  be  partitioned  as  $I,F$  suchthat  $I$  is  an  independent  set  and  $F$  induces  a  forest.  We  prove  that  amultigraph  $G$  is  near-bipartite  when  $3 |W |-2 |E(G[W]) |\ge  -1$  for  every$W\subseteq  V(G)$,  and  $G$  contains  no  $K_4$  and  no  Moser  spindle.  We  provethat  a  simple  graph  $G$  is  near-bipartite  when  $8 |W |-5 |E(G[W]) |\ge  -4$  forevery  $W\subseteq  V(G)$,  and  $G$  contains  no  subgraph  from  some  finite  family$\mathcal{H}$.  We  also  construct  infinite  families  to  show  that  both  resultsare  best  possible  in  a  very  sharp  sense.</p>|2019-04-01  22:52:19.489862
http://arxiv.org/abs/1903.12571|CNN-based  Prostate  Zonal  Segmentation  on  T2-weighted  MR  Images:  A  Cross-dataset  Study.  (arXiv:1903.12571v1  [cs.CV])|<p>Prostate  cancer  is  the  most  common  cancer  among  US  men.  However,  prostateimaging  is  still  challenging  despite  the  advances  in  multi-parametric  MagneticResonance  Imaging  (MRI),  which  provides  both  morphologic  and  functionalinformation  pertaining  to  the  pathological  regions.  Along  with  whole  prostategland  segmentation,  distinguishing  between  the  Central  Gland  (CG)  andPeripheral  Zone  (PZ)  can  guide  towards  differential  diagnosis,  since  thefrequency  and  severity  of  tumors  differ  in  these  regions;  however,  theirboundary  is  often  weak  and  fuzzy.  This  work  presents  a  preliminary  study  onDeep  Learning  to  automatically  delineate  the  CG  and  PZ,  aiming  at  evaluatingthe  generalization  ability  of  Convolutional  Neural  Networks  (CNNs)  on  twomulti-centric  MRI  prostate  datasets.  Especially,  we  compared  three  CNN-basedarchitectures:  SegNet,  U-Net,  and  pix2pix.  In  such  a  context,  the  segmentationperformances  achieved  with/without  pre-training  were  compared  in  4-foldcross-validation.  In  general,  U-Net  outperforms  the  other  methods,  especiallywhen  training  and  testing  are  performed  on  multiple  datasets.</p>|2019-04-01  22:52:19.489894
http://arxiv.org/abs/1903.12575|Invariance-Preserving  Localized  Activation  Functions  for  Graph  Neural  Networks.  (arXiv:1903.12575v1  [eess.SP])|<p>Graph  signals  are  signals  with  an  irregular  structure  that  can  be  describedby  a  graph.  Graph  neural  networks  (GNNs)  are  information  processingarchitectures  tailored  to  these  graph  signals  and  made  of  stacked  layers  thatcompose  graph  convolutional  filters  with  nonlinear  activation  functions.  Graphconvolutions  endow  GNNs  with  invariance  to  permutations  of  the  graph  nodes'labels.  In  this  paper,  we  consider  the  design  of  trainable  nonlinear  activationfunctions  that  take  into  consideration  the  structure  of  the  graph.  This  isaccomplished  by  using  graph  median  filters  and  graph  max  filters,  which  mimiclinear  graph  convolutions  and  are  shown  to  retain  the  permutation  invariance  ofGNNs.  We  also  discuss  modifications  to  the  backpropagation  algorithm  necessaryto  train  local  activation  functions.  The  advantages  of  localized  activationfunction  architectures  are  demonstrated  in  three  numerical  experiments:  sourcelocalization  on  synthetic  graphs,  authorship  attribution  of  19th  century  novelsand  prediction  of  movie  ratings.  In  all  cases,  localized  activation  functionsare  shown  to  improve  model  capacity.</p>|2019-04-01  22:52:19.489925
http://arxiv.org/abs/1903.12576|Practical  Synthesis  of  Reactive  Systems  from  LTL  Specifications  via  Parity  Games.  (arXiv:1903.12576v1  [cs.LO])|<p>The  synthesis  -  the  automatic  construction  -  of  reactive  systems  from  lineartemporal  logic  (LTL)  specifications  has  recently  seen  a  revival  of  the  classicautomata-theoretic  approach  based  on  parity-tree-automata,  which  outperformedother  synthesis  approaches  in  the  last  synthesis  competition  (Syntcomp2018).  Wedescribe  a  complete  synthesis  procedure  that  is  based  on  the  translation  of  LTLto  deterministic  parity  automata  and  the  emptiness  check  of  the  correspondingtree  automata.</p><p>The  described  approach  is  (1)  structured,  meaning  that  the  states  used  in  theconstruction  have  a  structure,  which  is  also  (partly)  preserved  in  thesynthesis  result,  performs  a  (2)  forward  exploration  and  thus  often  onlyconstructs  a  small  subset  of  the  reachable  states,  and  is  (3)  incremental  inthe  sense  that  it  reuses  results  from  previous  unsuccessful  solution  attempts.We  further  explore  the  impact  of  different  guiding  heuristics  that  determinewhere  to  expand  the  on-the-fly  built  arena  and  present  several  mechanisms  forextracting  an  implementation  (Mealy  machine  or  circuit).  Furthermore,  severaldata  structures  used  in  the  implementation  can  be  encoded  symbolically  reducingtime  and  memory  consumption.  We  compare  the  proposed  techniques  on  theSyntcomp2017  benchmark  set.</p>|2019-04-01  22:52:19.489956
